index,source,reference,prediction,inference_time_ms,source_length,reference_length,prediction_length,exact_match,edit_distance,normalized_edit_distance,cer,similarity,char_accuracy,length_ratio
191,sunsan,सूनसान,सुन्सन,371.981143951416,6,6,6,0,3,0.5,0.5,0.5,0.5,1.0
192,ziladhikaaree,ज़िलाधिकारी,ज़िलाधिकार्री,407.909631729126,13,11,13,0,2,0.15384615384615385,0.18181818181818182,0.8461538461538461,0.9090909090909091,1.1818181818181819
193,khalti,खलती,खाल्टी,341.20631217956543,6,4,6,0,3,0.5,0.75,0.5,0.25,1.5
194,svargduton,स्वर्गदूतों,स्वर्गदूतों,477.10704803466797,10,11,11,1,0,0.0,0.0,1.0,1.0,1.0
195,laaminaar,लामिनार,लामिनार,621.2692260742188,9,7,7,1,0,0.0,0.0,1.0,1.0,1.0
196,heelig,हीलिग,हेलिग,350.2171039581299,6,5,5,0,1,0.2,0.2,0.8,0.8,1.0
197,pinglevarn,पिंगलवर्ण,पिंगलवर्न,452.82530784606934,10,9,9,0,1,0.1111111111111111,0.1111111111111111,0.8888888888888888,0.8888888888888888,1.0
198,chacchaa,चच्चा,चाचा,316.495418548584,8,5,4,0,2,0.4,0.4,0.6,0.2,0.8
199,kaavyavidhaon,काव्यविधाओं,काव्यविद्हाओं,456.4402103424072,13,11,13,0,3,0.23076923076923078,0.2727272727272727,0.7692307692307692,0.6363636363636364,1.1818181818181819
200,sahowaaliya,साहोवालिया,सहोवालीया,459.4259262084961,11,10,9,0,2,0.2,0.2,0.8,0.1,0.9
201,yojnah,योजनाः,योजनसर्वत्रप्रणयशिवसुख,2471.179723739624,6,6,22,0,18,0.8181818181818182,3.0,0.18181818181818177,0.6666666666666666,3.6666666666666665
202,anyonyashrittaa,अन्योन्याश्रितता,अन्योन्याश्रित्ता,599.2608070373535,15,16,17,0,1,0.058823529411764705,0.0625,0.9411764705882353,0.875,1.0625
203,rajneetikaaron,राजनीतिकारों,राजनीतिकारों,375.93626976013184,14,12,12,1,0,0.0,0.0,1.0,1.0,1.0
204,imaandaaree,इमानदारी,इमानदारी,391.30711555480957,11,8,8,1,0,0.0,0.0,1.0,1.0,1.0
205,dipodhaarak,डिपोधारक,दीपोधारक,519.711971282959,11,8,8,0,2,0.25,0.25,0.75,0.75,1.0
206,pwid,पीडब्ल्यूआईडी,प्विड,368.9918518066406,4,13,5,0,10,0.7692307692307693,0.7692307692307693,0.23076923076923073,0.07692307692307693,0.38461538461538464
207,khukhundu,खुखुंदू,खुखुंडू,442.5625801086426,9,7,7,0,1,0.14285714285714285,0.14285714285714285,0.8571428571428572,0.8571428571428571,1.0
208,faurensis,फारेंसिस,फॉरेन्सिस,444.66495513916016,9,8,9,0,3,0.3333333333333333,0.375,0.6666666666666667,0.375,1.125
209,bhaagdaud,भागदौड़,भागदौड़,441.4534568786621,9,7,7,1,0,0.0,0.0,1.0,1.0,1.0
210,aaryam,आर्यम्,आर्यम्,443.25733184814453,6,6,6,1,0,0.0,0.0,1.0,1.0,1.0
211,kaaryakartriyon,कार्यकर्त्रियों,कार्यकर्त्रियों,474.8363494873047,15,15,15,1,0,0.0,0.0,1.0,1.0,1.0
212,matiyaanaa,मतियाना,मटियाना,378.8871765136719,10,7,7,0,1,0.14285714285714285,0.14285714285714285,0.8571428571428572,0.8571428571428571,1.0
213,yachikakarta,याचिकाकर्ता,याचिकाकर्ता,444.43607330322266,12,11,11,1,0,0.0,0.0,1.0,1.0,1.0
214,dushvariyon,दुश्वारियों,दुष्वारियों,405.41696548461914,11,11,11,0,1,0.09090909090909091,0.09090909090909091,0.9090909090909091,0.9090909090909091,1.0
215,uthanevaale,उठनेवाले,उठनेवाले,886.152982711792,11,8,8,1,0,0.0,0.0,1.0,1.0,1.0
216,gayikaao,गायिकाओ,गायिकाओं,389.04595375061035,8,7,8,0,1,0.125,0.14285714285714285,0.875,1.0,1.1428571428571428
217,akhuaapada,अखुआपाड़ा,अखुआपदा,422.7774143218994,10,9,7,0,3,0.3333333333333333,0.3333333333333333,0.6666666666666667,0.5555555555555556,0.7777777777777778
218,sheelbhag,शीलभंग,शीलब्हग,388.1030082702637,9,6,7,0,3,0.42857142857142855,0.5,0.5714285714285714,0.5,1.1666666666666667
219,kaamanaen,कामानाएं,कामनाएँ,387.45665550231934,9,8,7,0,2,0.25,0.25,0.75,0.375,0.875
220,badabadee,बडबडी,बडाबडी,386.8517875671387,9,5,6,0,1,0.16666666666666666,0.2,0.8333333333333334,0.4,1.2
221,pharm,फाॅर्म,फार्म,351.132869720459,5,6,5,0,1,0.16666666666666666,0.16666666666666666,0.8333333333333334,0.3333333333333333,0.8333333333333334
222,bataao,बताअाे,बताओ,384.8223686218262,6,6,4,0,3,0.5,0.5,0.5,0.5,0.6666666666666666
223,videoh,वीडियोः,विडियो,349.5032787322998,6,7,6,0,2,0.2857142857142857,0.2857142857142857,0.7142857142857143,0.7142857142857143,0.8571428571428571
224,jawate,जावते,जावते,348.5896587371826,6,5,5,1,0,0.0,0.0,1.0,1.0,1.0
225,mangalmoortih,मंगलमूर्तिः,मंगलमूर्ति,493.43299865722656,13,11,10,0,1,0.09090909090909091,0.09090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091
226,dhabhashara,धभाशारा,धबशारा,387.6032829284668,11,7,6,0,2,0.2857142857142857,0.2857142857142857,0.7142857142857143,0.14285714285714285,0.8571428571428571
227,parchiyon,पर्चियों,पर्चियों,381.3328742980957,9,8,8,1,0,0.0,0.0,1.0,1.0,1.0
228,vidyathyon,विद्याथयों,विद्याथ्योन,438.5180473327637,10,10,11,0,2,0.18181818181818182,0.2,0.8181818181818181,0.7,1.1
229,seho,सेहो,सेहो,362.3974323272705,4,4,4,1,0,0.0,0.0,1.0,1.0,1.0
230,sanketaa,सँकेता,संकेटा,403.5959243774414,8,6,6,0,2,0.3333333333333333,0.3333333333333333,0.6666666666666667,0.6666666666666666,1.0
231,kurvetu,कुर्वेती,कर्वेटू,474.7891426086426,7,8,7,0,3,0.375,0.375,0.625,0.125,0.875
232,telibag,तेलीबाग,तेलीबाग,412.8737449645996,7,7,7,1,0,0.0,0.0,1.0,1.0,1.0
233,rediumdharmi,रेडियमधर्मी,रेडियमधर्मी,590.5325412750244,12,11,11,1,0,0.0,0.0,1.0,1.0,1.0
234,intarawyu,इंटरव्यु,इंटराव्यू,418.33972930908203,9,8,9,0,2,0.2222222222222222,0.25,0.7777777777777778,0.5,1.125
235,somvar,साेमवार,सोमवार,378.8127899169922,6,7,6,0,2,0.2857142857142857,0.2857142857142857,0.7142857142857143,0.14285714285714285,0.8571428571428571
236,seerae,सीरए,सीरा,308.56871604919434,6,4,4,0,1,0.25,0.25,0.75,0.75,1.0
237,ews,ईडब्लूएस,ईव्स,358.4251403808594,3,8,4,0,5,0.625,0.625,0.375,0.125,0.5
238,upasthiyon,उपस्थियों,उपस्थियों,375.64659118652344,10,9,9,1,0,0.0,0.0,1.0,1.0,1.0
239,doobnevaale,डूबनेवाले,दूबनेवाले,411.6976261138916,11,9,9,0,1,0.1111111111111111,0.1111111111111111,0.8888888888888888,0.8888888888888888,1.0
240,gujaarane,गुजारने,गुज्जारने,429.3951988220215,9,7,9,0,2,0.2222222222222222,0.2857142857142857,0.7777777777777778,0.42857142857142855,1.2857142857142858
241,soonsaan,सूनसान,सूनसान,369.44055557250977,8,6,6,1,0,0.0,0.0,1.0,1.0,1.0
242,patravaliyan,पत्रावलियां,पात्रावलियाँ,411.6692543029785,12,11,12,0,2,0.16666666666666666,0.18181818181818182,0.8333333333333334,0.09090909090909091,1.0909090909090908
243,golhaura,गोल्हौरा,गोल्हौरा,594.151496887207,8,8,8,1,0,0.0,0.0,1.0,1.0,1.0
244,bharatwanshi,भारतवंशी,भारतवंशी,471.30417823791504,12,8,8,1,0,0.0,0.0,1.0,1.0,1.0
245,anusaarakaa,अनुसारका,अनुसारकाआ,509.80234146118164,11,8,9,0,1,0.1111111111111111,0.125,0.8888888888888888,1.0,1.125
246,ikthiyosis,इक्थियोसिस,इक्थियोसिस,468.45269203186035,10,10,10,1,0,0.0,0.0,1.0,1.0,1.0
247,janbhavna,जनभावना,जनभावना,365.71431159973145,9,7,7,1,0,0.0,0.0,1.0,1.0,1.0
248,mandalaayukto,मण्डलायुक्तो,मंडलायुक्तो,446.4263916015625,13,12,11,0,2,0.16666666666666666,0.16666666666666666,0.8333333333333334,0.08333333333333333,0.9166666666666666
249,hisaarah,हिसारः,हिसाराह,380.3887367248535,8,6,7,0,2,0.2857142857142857,0.3333333333333333,0.7142857142857143,0.8333333333333334,1.1666666666666667
250,ghunson,घूंसों,घन्सन,344.8922634124756,7,6,5,0,4,0.6666666666666666,0.6666666666666666,0.33333333333333337,0.3333333333333333,0.8333333333333334
251,staatiya,स्टाटिया,स्टाटिया,357.52129554748535,8,8,8,1,0,0.0,0.0,1.0,1.0,1.0
252,record,रिकाॅर्ड,रेकॉर्ड,380.8717727661133,6,8,7,0,3,0.375,0.375,0.625,0.25,0.875
253,sabhar,सभर,सभार,341.00866317749023,6,3,4,0,1,0.25,0.3333333333333333,0.75,0.6666666666666666,1.3333333333333333
254,matiyaana,मतियाना,मटियाना,374.69935417175293,9,7,7,0,1,0.14285714285714285,0.14285714285714285,0.8571428571428572,0.8571428571428571,1.0
255,obzerver,ऑब्जर्वर,ओब्ज़र्वर,446.44832611083984,8,8,9,0,2,0.2222222222222222,0.25,0.7777777777777778,0.375,1.125
256,sharp,शाॅर्प,शार्प,342.62943267822266,5,6,5,0,1,0.16666666666666666,0.16666666666666666,0.8333333333333334,0.3333333333333333,0.8333333333333334
257,courier,कॅरियर,कूरियर,349.66230392456055,7,6,6,0,1,0.16666666666666666,0.16666666666666666,0.8333333333333334,0.8333333333333334,1.0
258,purwafalguni,पूर्वाफाल्गुनी,पुर्वफल्गुनी,478.24716567993164,12,14,12,0,3,0.21428571428571427,0.21428571428571427,0.7857142857142857,0.2857142857142857,0.8571428571428571
259,galatfahmi,ग़लतफ़हमी,गलतफ़हमी,413.2354259490967,10,9,8,0,1,0.1111111111111111,0.1111111111111111,0.8888888888888888,0.1111111111111111,0.8888888888888888
260,dibanu,डिबनू,दिबानू,374.81188774108887,6,5,6,0,2,0.3333333333333333,0.4,0.6666666666666667,0.4,1.2
261,swatantrasingh,स्वतंत्रसिंह,स्वतंत्रसिंह,344.5098400115967,14,12,12,1,0,0.0,0.0,1.0,1.0,1.0
262,chootile,चुटीले,चूटीले,371.33288383483887,8,6,6,0,1,0.16666666666666666,0.16666666666666666,0.8333333333333334,0.8333333333333334,1.0
263,jilawasiyon,जिलावासियों,जिलावसियों,415.2190685272217,11,11,10,0,1,0.09090909090909091,0.09090909090909091,0.9090909090909091,0.45454545454545453,0.9090909090909091
264,srijanvigyaanee,सृजनविज्ञानी,सृजनविग्यानेप्रनयसहिलसहिलसहिल,2457.8843116760254,15,12,29,0,20,0.6896551724137931,1.6666666666666667,0.31034482758620685,0.75,2.4166666666666665
265,jiyaaoor,जियाऊर,जीयाओर,382.521390914917,8,6,6,0,2,0.3333333333333333,0.3333333333333333,0.6666666666666667,0.6666666666666666,1.0
266,prakaashit,प्रकाषित,प्रकाशित,373.11458587646484,10,8,8,0,1,0.125,0.125,0.875,0.875,1.0
267,kesko,केस्को,केस्को,342.00024604797363,5,6,6,1,0,0.0,0.0,1.0,1.0,1.0
268,nsiu,एनएसआईयू,न्सिउ,375.40531158447266,4,8,5,0,6,0.75,0.75,0.25,0.0,0.625
269,mukhyasachivon,मुख्यसचिवों,मुख्यसचिवों,442.7962303161621,14,11,11,1,0,0.0,0.0,1.0,1.0,1.0
270,kavyavidhaon,काव्यविधाओं,काव्यविद्हाओं,448.08316230773926,12,11,13,0,3,0.23076923076923078,0.2727272727272727,0.7692307692307692,0.6363636363636364,1.1818181818181819
271,rookvaai,रुकवाई,रूकवाई,406.96191787719727,8,6,6,0,1,0.16666666666666666,0.16666666666666666,0.8333333333333334,0.8333333333333334,1.0
272,unchaee,उंचाई,उंचाई,343.31750869750977,7,5,5,1,0,0.0,0.0,1.0,1.0,1.0
273,yaadrichhik,यादृच्छिक,यादृच्छिक,409.3625545501709,11,9,9,1,0,0.0,0.0,1.0,1.0,1.0
274,mastmoula,मस्तमौला,मास्टमौला,446.256160736084,9,8,9,0,2,0.2222222222222222,0.25,0.7777777777777778,0.125,1.125
275,punahsthapana,पुनःस्थापना,पुनःस्थापना,444.9191093444824,13,11,11,1,0,0.0,0.0,1.0,1.0,1.0
276,sahintaa,सहिंता,सहिंता,388.49425315856934,8,6,6,1,0,0.0,0.0,1.0,1.0,1.0
277,jhaaugunj,झाउगंज,झाऊगुंज,413.12575340270996,9,6,7,0,2,0.2857142857142857,0.3333333333333333,0.7142857142857143,0.5,1.1666666666666667
278,badbolepan,बड़बोलेपन,बैडबोलेपन,518.1400775909424,10,9,9,0,2,0.2222222222222222,0.2222222222222222,0.7777777777777778,0.7777777777777778,1.0
279,graamyadewi,ग्राम्यदेवी,ग्राम्यादेवी,448.4412670135498,11,11,12,0,1,0.08333333333333333,0.09090909090909091,0.9166666666666666,0.6363636363636364,1.0909090909090908
280,dayaalapuraa,दयालपुरा,दयालपुरा,458.0214023590088,12,8,8,1,0,0.0,0.0,1.0,1.0,1.0
281,taadhikaa,ताड़िका,ताधिका,385.38146018981934,9,7,6,0,2,0.2857142857142857,0.2857142857142857,0.7142857142857143,0.2857142857142857,0.8571428571428571
282,rajsthanwasiyon,राजस्थानवासियों,राजस्थानवासियों,469.144344329834,15,15,15,1,0,0.0,0.0,1.0,1.0,1.0
283,zand,झंड,ज़ैंड,346.38023376464844,4,3,5,0,3,0.6,1.0,0.4,0.0,1.6666666666666667
284,prabadhann,प्रबधंन,प्रबधन्न,385.1754665374756,10,7,8,0,2,0.25,0.2857142857142857,0.75,0.7142857142857143,1.1428571428571428
285,chungiyon,चुंगियों,चुंगियों,384.18006896972656,9,8,8,1,0,0.0,0.0,1.0,1.0,1.0
286,ardhavishvas,अर्धविश्वास,अर्धविश्वास,490.1444911956787,12,11,11,1,0,0.0,0.0,1.0,1.0,1.0
287,svikritiyon,स्वीकृतियाें,स्वीकृतियों,385.19835472106934,11,12,11,0,2,0.16666666666666666,0.16666666666666666,0.8333333333333334,0.75,0.9166666666666666
288,pransangalee,प्राणसंगली,प्रणसंगली,412.80341148376465,12,10,9,0,1,0.1,0.1,0.9,0.3,0.9
289,mugalataa,मुगालता,मुगलता,388.7524604797363,9,7,6,0,1,0.14285714285714285,0.14285714285714285,0.8571428571428572,0.42857142857142855,0.8571428571428571
290,pulinde,पुलिंदे,पुलिंडे,410.83598136901855,7,7,7,0,1,0.14285714285714285,0.14285714285714285,0.8571428571428572,0.8571428571428571,1.0
291,emaaries,एमआरइएस,इमारीज़,382.4920654296875,8,7,7,0,5,0.7142857142857143,0.7142857142857143,0.2857142857142857,0.2857142857142857,1.0
292,wiwekadhikaron,विवेकाधिकारों,विवेकाधिकारों,541.1829948425293,14,13,13,1,0,0.0,0.0,1.0,1.0,1.0
293,vishnupura,विष्णुपुरा,विष्णुपुरा,465.4881954193115,10,10,10,1,0,0.0,0.0,1.0,1.0,1.0
294,sameekshaakartaa,समीक्षाकर्ता,समीक्षाकर्ता,461.5316390991211,16,12,12,1,0,0.0,0.0,1.0,1.0,1.0
295,bmwm,बीएमडब्ल्यूएम,भीएमडब्ल्यूएम,630.8152675628662,4,13,13,0,1,0.07692307692307693,0.07692307692307693,0.9230769230769231,0.9230769230769231,1.0
296,soraadhee,सोराड़ी,सोराधी,512.3999118804932,9,7,6,0,2,0.2857142857142857,0.2857142857142857,0.7142857142857143,0.5714285714285714,0.8571428571428571
297,jindagee,जिदंगी,जिंदगी,351.1962890625,8,6,6,0,2,0.3333333333333333,0.3333333333333333,0.6666666666666667,0.6666666666666666,1.0
298,tasweere,तस्वीरे,तस्वीरे,395.810604095459,8,7,7,1,0,0.0,0.0,1.0,1.0,1.0
299,bhautikvaadiyon,भौतिकवादियों,भौतिकवादियों,435.3780746459961,15,12,12,1,0,0.0,0.0,1.0,1.0,1.0
300,perels,पेरेल्स,पेरेल्स,398.91862869262695,6,7,7,1,0,0.0,0.0,1.0,1.0,1.0
301,kaaragujaariyaan,कारगुजारियां,कारागुजारियाँ,436.5663528442383,16,12,13,0,2,0.15384615384615385,0.16666666666666666,0.8461538461538461,0.25,1.0833333333333333
302,parnstaaron,पर्नस्टारों,पार्न्स्टारॉन,506.93202018737793,11,11,13,0,4,0.3076923076923077,0.36363636363636365,0.6923076923076923,0.18181818181818182,1.1818181818181819
303,hormone,हॉरमोन,हॉर्मोन,388.9195919036865,7,6,7,0,1,0.14285714285714285,0.16666666666666666,0.8571428571428572,0.5,1.1666666666666667
304,jhauganj,झाउगंज,झौगंज,387.2511386871338,8,6,5,0,2,0.3333333333333333,0.3333333333333333,0.6666666666666667,0.16666666666666666,0.8333333333333334
305,poleesistreelaaleen,पॉलीसिस्ट्रीलालीन,पुलिसिस्ट्रीलीन,477.0855903625488,19,17,15,0,4,0.23529411764705882,0.23529411764705882,0.7647058823529411,0.6470588235294118,0.8823529411764706
306,mazakiya,मज़ाकिया,मज़ाक़िया,407.2561264038086,8,8,9,0,1,0.1111111111111111,0.125,0.8888888888888888,0.625,1.125
307,prakashakah,प्रकाशकः,प्रकाशकाह,417.8907871246338,11,8,9,0,2,0.2222222222222222,0.25,0.7777777777777778,0.875,1.125
