index,source,reference,prediction,inference_time_ms,source_length,reference_length,prediction_length,exact_match,edit_distance,normalized_edit_distance,cer,similarity,char_accuracy,length_ratio
193,khalti,खलती,खल्ती,146.65603637695312,6,4,5,0,1,0.2,0.25,0.8,0.5,1.25
194,svargduton,स्वर्गदूतों,स्वर्गदूतों,286.96250915527344,10,11,11,1,0,0.0,0.0,1.0,1.0,1.0
195,laaminaar,लामिनार,लामिनार,172.20401763916016,9,7,7,1,0,0.0,0.0,1.0,1.0,1.0
196,heelig,हीलिग,हीलिग,144.4375514984131,6,5,5,1,0,0.0,0.0,1.0,1.0,1.0
197,pinglevarn,पिंगलवर्ण,पिंगलेवर्न,246.67048454284668,10,9,10,0,2,0.2,0.2222222222222222,0.8,0.5555555555555556,1.1111111111111112
198,chacchaa,चच्चा,चच्चा,124.8326301574707,8,5,5,1,0,0.0,0.0,1.0,1.0,1.0
199,kaavyavidhaon,काव्यविधाओं,काव्यविधाओं,296.7336177825928,13,11,11,1,0,0.0,0.0,1.0,1.0,1.0
200,sahowaaliya,साहोवालिया,सहोवालीय,222.02038764953613,11,10,8,0,3,0.3,0.3,0.7,0.1,0.8
201,yojnah,योजनाः,योजनाह,150.80857276916504,6,6,6,0,1,0.16666666666666666,0.16666666666666666,0.8333333333333334,0.8333333333333334,1.0
202,anyonyashrittaa,अन्योन्याश्रितता,अन्योन्यश्रित्ता,391.7253017425537,15,16,16,0,2,0.125,0.125,0.875,0.625,1.0
203,rajneetikaaron,राजनीतिकारों,राजनीतिकारों,278.24974060058594,14,12,12,1,0,0.0,0.0,1.0,1.0,1.0
204,imaandaaree,इमानदारी,इमानदारी,196.64859771728516,11,8,8,1,0,0.0,0.0,1.0,1.0,1.0
205,dipodhaarak,डिपोधारक,दीपोधारक,218.54615211486816,11,8,8,0,2,0.25,0.25,0.75,0.75,1.0
206,pwid,पीडब्ल्यूआईडी,प्विड,166.2764549255371,4,13,5,0,10,0.7692307692307693,0.7692307692307693,0.23076923076923073,0.07692307692307693,0.38461538461538464
207,khukhundu,खुखुंदू,खुखुंडू,173.24566841125488,9,7,7,0,1,0.14285714285714285,0.14285714285714285,0.8571428571428572,0.8571428571428571,1.0
208,faurensis,फारेंसिस,फॉरेंसिस,235.16058921813965,9,8,8,0,1,0.125,0.125,0.875,0.875,1.0
209,bhaagdaud,भागदौड़,भागदौड़,171.4470386505127,9,7,7,1,0,0.0,0.0,1.0,1.0,1.0
210,aaryam,आर्यम्,आर्यम,144.79660987854004,6,6,5,0,1,0.16666666666666666,0.16666666666666666,0.8333333333333334,0.8333333333333334,0.8333333333333334
211,kaaryakartriyon,कार्यकर्त्रियों,कार्यकर्त्रियों,379.75215911865234,15,15,15,1,0,0.0,0.0,1.0,1.0,1.0
212,matiyaanaa,मतियाना,मतियाना,174.49593544006348,10,7,7,1,0,0.0,0.0,1.0,1.0,1.0
213,yachikakarta,याचिकाकर्ता,याचिकाकर्ता,268.5585021972656,12,11,11,1,0,0.0,0.0,1.0,1.0,1.0
214,dushvariyon,दुश्वारियों,दुश्वरियों,261.3661289215088,11,11,10,0,1,0.09090909090909091,0.09090909090909091,0.9090909090909091,0.45454545454545453,0.9090909090909091
215,uthanevaale,उठनेवाले,उठनेवाले,225.59404373168945,11,8,8,1,0,0.0,0.0,1.0,1.0,1.0
216,gayikaao,गायिकाओ,गयिकाओ,170.20869255065918,8,7,6,0,1,0.14285714285714285,0.14285714285714285,0.8571428571428572,0.14285714285714285,0.8571428571428571
217,akhuaapada,अखुआपाड़ा,अखुआपड़ा,211.08007431030273,10,9,8,0,1,0.1111111111111111,0.1111111111111111,0.8888888888888888,0.5555555555555556,0.8888888888888888
218,sheelbhag,शीलभंग,शीलभाग,145.33686637878418,9,6,6,0,1,0.16666666666666666,0.16666666666666666,0.8333333333333334,0.8333333333333334,1.0
219,kaamanaen,कामानाएं,कामनाएं,167.37866401672363,9,8,7,0,1,0.125,0.125,0.875,0.375,0.875
220,badabadee,बडबडी,बदबदी,170.29166221618652,9,5,5,0,2,0.4,0.4,0.6,0.6,1.0
221,pharm,फाॅर्म,फार्म,143.876314163208,5,6,5,0,1,0.16666666666666666,0.16666666666666666,0.8333333333333334,0.3333333333333333,0.8333333333333334
222,bataao,बताअाे,बताओ,124.47714805603027,6,6,4,0,3,0.5,0.5,0.5,0.5,0.6666666666666666
223,videoh,वीडियोः,वीडियोह,174.03125762939453,6,7,7,0,1,0.14285714285714285,0.14285714285714285,0.8571428571428572,0.8571428571428571,1.0
224,jawate,जावते,जवाते,125.2126693725586,6,5,5,0,2,0.4,0.4,0.6,0.6,1.0
225,mangalmoortih,मंगलमूर्तिः,मंगलमूर्तिः,269.1686153411865,13,11,11,1,0,0.0,0.0,1.0,1.0,1.0
226,dhabhashara,धभाशारा,धाभाषारा,193.1777000427246,11,7,8,0,2,0.25,0.2857142857142857,0.75,0.14285714285714285,1.1428571428571428
227,parchiyon,पर्चियों,परचियों,210.84094047546387,9,8,7,0,1,0.125,0.125,0.875,0.25,0.875
228,vidyathyon,विद्याथयों,विद्याथ्यों,275.12145042419434,10,10,11,0,1,0.09090909090909091,0.1,0.9090909090909091,0.7,1.1
229,seho,सेहो,सेहो,136.05165481567383,4,4,4,1,0,0.0,0.0,1.0,1.0,1.0
230,sanketaa,सँकेता,संकेता,148.3621597290039,8,6,6,0,1,0.16666666666666666,0.16666666666666666,0.8333333333333334,0.8333333333333334,1.0
231,kurvetu,कुर्वेती,कुर्वेतु,197.25966453552246,7,8,8,0,1,0.125,0.125,0.875,0.875,1.0
232,telibag,तेलीबाग,तेलीबाग,173.88296127319336,7,7,7,1,0,0.0,0.0,1.0,1.0,1.0
233,rediumdharmi,रेडियमधर्मी,रिडियमधर्मी,265.53940773010254,12,11,11,0,1,0.09090909090909091,0.09090909090909091,0.9090909090909091,0.9090909090909091,1.0
234,intarawyu,इंटरव्यु,इंतराव्यू,233.9460849761963,9,8,9,0,3,0.3333333333333333,0.375,0.6666666666666667,0.375,1.125
235,somvar,साेमवार,सोमवर,147.25375175476074,6,7,5,0,3,0.42857142857142855,0.42857142857142855,0.5714285714285714,0.14285714285714285,0.7142857142857143
236,seerae,सीरए,सीराए,126.19400024414062,6,4,5,0,1,0.2,0.25,0.8,0.75,1.25
237,ews,ईडब्लूएस,ईयूएस,131.1025619506836,3,8,5,0,4,0.5,0.5,0.5,0.125,0.625
238,upasthiyon,उपस्थियों,उपस्थियों,244.62437629699707,10,9,9,1,0,0.0,0.0,1.0,1.0,1.0
239,doobnevaale,डूबनेवाले,दूबनेवाले,220.14880180358887,11,9,9,0,1,0.1111111111111111,0.1111111111111111,0.8888888888888888,0.8888888888888888,1.0
240,gujaarane,गुजारने,गुजारने,175.95934867858887,9,7,7,1,0,0.0,0.0,1.0,1.0,1.0
241,soonsaan,सूनसान,सूंसां,147.0351219177246,8,6,6,0,2,0.3333333333333333,0.3333333333333333,0.6666666666666667,0.6666666666666666,1.0
242,patravaliyan,पत्रावलियां,पत्रवलियां,287.50085830688477,12,11,10,0,1,0.09090909090909091,0.09090909090909091,0.9090909090909091,0.36363636363636365,0.9090909090909091
243,golhaura,गोल्हौरा,गोल्हौरा,193.76301765441895,8,8,8,1,0,0.0,0.0,1.0,1.0,1.0
244,bharatwanshi,भारतवंशी,भारतवंशी,217.87047386169434,12,8,8,1,0,0.0,0.0,1.0,1.0,1.0
245,anusaarakaa,अनुसारका,अनुसारका,217.1347141265869,11,8,8,1,0,0.0,0.0,1.0,1.0,1.0
246,ikthiyosis,इक्थियोसिस,इक्थियोसिस,236.86909675598145,10,10,10,1,0,0.0,0.0,1.0,1.0,1.0
247,janbhavna,जनभावना,जनभावना,195.01996040344238,9,7,7,1,0,0.0,0.0,1.0,1.0,1.0
248,mandalaayukto,मण्डलायुक्तो,मंडलायुक्तो,291.9609546661377,13,12,11,0,2,0.16666666666666666,0.16666666666666666,0.8333333333333334,0.08333333333333333,0.9166666666666666
249,hisaarah,हिसारः,हिसारह,169.33917999267578,8,6,6,0,1,0.16666666666666666,0.16666666666666666,0.8333333333333334,0.8333333333333334,1.0
250,ghunson,घूंसों,घुंसों,151.99971199035645,7,6,6,0,1,0.16666666666666666,0.16666666666666666,0.8333333333333334,0.8333333333333334,1.0
251,staatiya,स्टाटिया,स्तातीय,196.12812995910645,8,8,7,0,4,0.5,0.5,0.5,0.5,0.875
252,record,रिकाॅर्ड,रिकॉर्ड,172.69110679626465,6,8,7,0,2,0.25,0.25,0.75,0.375,0.875
253,sabhar,सभर,सभर,121.80089950561523,6,3,3,1,0,0.0,0.0,1.0,1.0,1.0
254,matiyaana,मतियाना,मतियाना,173.00796508789062,9,7,7,1,0,0.0,0.0,1.0,1.0,1.0
255,obzerver,ऑब्जर्वर,ओब्जर्वर,215.72566032409668,8,8,8,0,1,0.125,0.125,0.875,0.875,1.0
256,sharp,शाॅर्प,शार्प,127.1963119506836,5,6,5,0,1,0.16666666666666666,0.16666666666666666,0.8333333333333334,0.3333333333333333,0.8333333333333334
257,courier,कॅरियर,कोरियर,195.80507278442383,7,6,6,0,1,0.16666666666666666,0.16666666666666666,0.8333333333333334,0.8333333333333334,1.0
258,purwafalguni,पूर्वाफाल्गुनी,पुरवाफलगुनी,273.90146255493164,12,14,11,0,4,0.2857142857142857,0.2857142857142857,0.7142857142857143,0.14285714285714285,0.7857142857142857
259,galatfahmi,ग़लतफ़हमी,गलतफहमी,200.1197338104248,10,9,7,0,2,0.2222222222222222,0.2222222222222222,0.7777777777777778,0.1111111111111111,0.7777777777777778
260,dibanu,डिबनू,दिबानू,159.9290370941162,6,5,6,0,2,0.3333333333333333,0.4,0.6666666666666667,0.4,1.2
261,swatantrasingh,स्वतंत्रसिंह,स्वतंत्रसिंह,318.3426856994629,14,12,12,1,0,0.0,0.0,1.0,1.0,1.0
262,chootile,चुटीले,चूटिले,146.14534378051758,8,6,6,0,2,0.3333333333333333,0.3333333333333333,0.6666666666666667,0.6666666666666666,1.0
263,jilawasiyon,जिलावासियों,जिलावासियों,278.7008285522461,11,11,11,1,0,0.0,0.0,1.0,1.0,1.0
264,srijanvigyaanee,सृजनविज्ञानी,सृजनविज्ञानी,333.81080627441406,15,12,12,1,0,0.0,0.0,1.0,1.0,1.0
265,jiyaaoor,जियाऊर,जियाओर,146.05045318603516,8,6,6,0,1,0.16666666666666666,0.16666666666666666,0.8333333333333334,0.8333333333333334,1.0
266,prakaashit,प्रकाषित,प्रकाशित,218.170166015625,10,8,8,0,1,0.125,0.125,0.875,0.875,1.0
267,kesko,केस्को,केस्को,166.37682914733887,5,6,6,1,0,0.0,0.0,1.0,1.0,1.0
268,nsiu,एनएसआईयू,एनएसआईयू,214.91050720214844,4,8,8,1,0,0.0,0.0,1.0,1.0,1.0
269,mukhyasachivon,मुख्यसचिवों,मुख्यसचिवों,294.313907623291,14,11,11,1,0,0.0,0.0,1.0,1.0,1.0
270,kavyavidhaon,काव्यविधाओं,काव्यविधाओं,270.2040672302246,12,11,11,1,0,0.0,0.0,1.0,1.0,1.0
271,rookvaai,रुकवाई,रूकवाई,169.62242126464844,8,6,6,0,1,0.16666666666666666,0.16666666666666666,0.8333333333333334,0.8333333333333334,1.0
272,unchaee,उंचाई,उंचाई,127.66313552856445,7,5,5,1,0,0.0,0.0,1.0,1.0,1.0
273,yaadrichhik,यादृच्छिक,यादृच्छिक,220.57294845581055,11,9,9,1,0,0.0,0.0,1.0,1.0,1.0
274,mastmoula,मस्तमौला,मास्टमौला,219.8617458343506,9,8,9,0,2,0.2222222222222222,0.25,0.7777777777777778,0.125,1.125
275,punahsthapana,पुनःस्थापना,पुनःस्थापना,283.34522247314453,13,11,11,1,0,0.0,0.0,1.0,1.0,1.0
276,sahintaa,सहिंता,सहिंता,170.90415954589844,8,6,6,1,0,0.0,0.0,1.0,1.0,1.0
277,jhaaugunj,झाउगंज,झाऊगुंज,194.83685493469238,9,6,7,0,2,0.2857142857142857,0.3333333333333333,0.7142857142857143,0.5,1.1666666666666667
278,badbolepan,बड़बोलेपन,बड़बोलेपन,267.9622173309326,10,9,9,1,0,0.0,0.0,1.0,1.0,1.0
279,graamyadewi,ग्राम्यदेवी,ग्राम्यदेवी,291.4299964904785,11,11,11,1,0,0.0,0.0,1.0,1.0,1.0
280,dayaalapuraa,दयालपुरा,दयालपुरा,218.28460693359375,12,8,8,1,0,0.0,0.0,1.0,1.0,1.0
281,taadhikaa,ताड़िका,ताधिका,168.30182075500488,9,7,6,0,2,0.2857142857142857,0.2857142857142857,0.7142857142857143,0.2857142857142857,0.8571428571428571
282,rajsthanwasiyon,राजस्थानवासियों,राजस्थानवासियों,389.48917388916016,15,15,15,1,0,0.0,0.0,1.0,1.0,1.0
283,zand,झंड,ज़ांद,121.95801734924316,4,3,5,0,4,0.8,1.3333333333333333,0.19999999999999996,0.0,1.6666666666666667
284,prabadhann,प्रबधंन,प्रबधन्न,212.4166488647461,10,7,8,0,2,0.25,0.2857142857142857,0.75,0.7142857142857143,1.1428571428571428
285,chungiyon,चुंगियों,चुंगियों,191.36381149291992,9,8,8,1,0,0.0,0.0,1.0,1.0,1.0
286,ardhavishvas,अर्धविश्वास,अर्धविश्वास,309.36336517333984,12,11,11,1,0,0.0,0.0,1.0,1.0,1.0
287,svikritiyon,स्वीकृतियाें,स्विकृतियों,287.84871101379395,11,12,11,0,3,0.25,0.25,0.75,0.6666666666666666,0.9166666666666666
288,pransangalee,प्राणसंगली,प्रांसंगली,256.8526268005371,12,10,10,0,1,0.1,0.1,0.9,0.9,1.0
289,mugalataa,मुगालता,मुगलता,164.04104232788086,9,7,6,0,1,0.14285714285714285,0.14285714285714285,0.8571428571428572,0.42857142857142855,0.8571428571428571
290,pulinde,पुलिंदे,पुलिंदे,205.27315139770508,7,7,7,1,0,0.0,0.0,1.0,1.0,1.0
291,emaaries,एमआरइएस,इमारीज,167.64378547668457,8,7,6,0,5,0.7142857142857143,0.7142857142857143,0.2857142857142857,0.2857142857142857,0.8571428571428571
292,wiwekadhikaron,विवेकाधिकारों,विवेकाधिकारों,312.3035430908203,14,13,13,1,0,0.0,0.0,1.0,1.0,1.0
293,vishnupura,विष्णुपुरा,विष्णुपुरा,241.71042442321777,10,10,10,1,0,0.0,0.0,1.0,1.0,1.0
294,sameekshaakartaa,समीक्षाकर्ता,समीक्षाकर्ता,284.18445587158203,16,12,12,1,0,0.0,0.0,1.0,1.0,1.0
295,bmwm,बीएमडब्ल्यूएम,बीएमवीएम,193.05849075317383,4,13,8,0,7,0.5384615384615384,0.5384615384615384,0.46153846153846156,0.3076923076923077,0.6153846153846154
296,soraadhee,सोराड़ी,सोराधी,174.61228370666504,9,7,6,0,2,0.2857142857142857,0.2857142857142857,0.7142857142857143,0.5714285714285714,0.8571428571428571
297,jindagee,जिदंगी,जिंदगी,180.89723587036133,8,6,6,0,2,0.3333333333333333,0.3333333333333333,0.6666666666666667,0.6666666666666666,1.0
298,tasweere,तस्वीरे,तस्वीरे,182.9817295074463,8,7,7,1,0,0.0,0.0,1.0,1.0,1.0
299,bhautikvaadiyon,भौतिकवादियों,भौतिकवादियों,319.31543350219727,15,12,12,1,0,0.0,0.0,1.0,1.0,1.0
300,perels,पेरेल्स,पेरेल्स,171.8893051147461,6,7,7,1,0,0.0,0.0,1.0,1.0,1.0
301,kaaragujaariyaan,कारगुजारियां,कारगुजारियाँ,300.0836372375488,16,12,12,0,1,0.08333333333333333,0.08333333333333333,0.9166666666666666,0.9166666666666666,1.0
302,parnstaaron,पर्नस्टारों,पर्णस्तारों,282.77063369750977,11,11,11,0,2,0.18181818181818182,0.18181818181818182,0.8181818181818181,0.8181818181818182,1.0
303,hormone,हॉरमोन,हॉर्मोन,164.93916511535645,7,6,7,0,1,0.14285714285714285,0.16666666666666666,0.8571428571428572,0.5,1.1666666666666667
304,jhauganj,झाउगंज,झौगंज,144.52195167541504,8,6,5,0,2,0.3333333333333333,0.3333333333333333,0.6666666666666667,0.16666666666666666,0.8333333333333334
305,poleesistreelaaleen,पॉलीसिस्ट्रीलालीन,पोलीसिस्ट्रीलालीन,410.62116622924805,19,17,17,0,1,0.058823529411764705,0.058823529411764705,0.9411764705882353,0.9411764705882353,1.0
306,mazakiya,मज़ाकिया,मज़किया,188.89164924621582,8,8,7,0,1,0.125,0.125,0.875,0.375,0.875
307,prakashakah,प्रकाशकः,प्रकाशकः,217.06652641296387,11,8,8,1,0,0.0,0.0,1.0,1.0,1.0
308,hilig,हीलिग,हिलिग,151.92413330078125,5,5,5,0,1,0.2,0.2,0.8,0.8,1.0
309,shantik,शांतिक,शांतिक,168.34449768066406,7,6,6,1,0,0.0,0.0,1.0,1.0,1.0
310,lagtaar,लगतार,लगतार,145.79367637634277,7,5,5,1,0,0.0,0.0,1.0,1.0,1.0
311,allrounder,ऑलराउंडर,अलराउंडर,222.06687927246094,10,8,8,0,1,0.125,0.125,0.875,0.875,1.0
312,manokaamnaon,मनोकामनाओं,मनोकामनाओं,261.7175579071045,12,10,10,1,0,0.0,0.0,1.0,1.0,1.0
313,prakriyagat,प्रक्रियागत,प्रक्रियागत,268.81909370422363,11,11,11,1,0,0.0,0.0,1.0,1.0,1.0
314,toncil,टोंसिल,टॉन्सिल,172.99747467041016,6,6,7,0,3,0.42857142857142855,0.5,0.5714285714285714,0.16666666666666666,1.1666666666666667
315,buddhajeevee,बुद्धजीवी,बुद्धजीवी,246.67882919311523,12,9,9,1,0,0.0,0.0,1.0,1.0,1.0
316,lalaniyaa,ललानिया,ललनिया,174.12066459655762,9,7,6,0,1,0.14285714285714285,0.14285714285714285,0.8571428571428572,0.2857142857142857,0.8571428571428571
317,baagora,बागोरा,बागोरा,169.51441764831543,7,6,6,1,0,0.0,0.0,1.0,1.0,1.0
318,pahunchayen,पहुंचायें,पहुंचायें,214.1287326812744,11,9,9,1,0,0.0,0.0,1.0,1.0,1.0
